"","position","district","candidate","year","parish","party","votes","n_can","n_dem","n_rep","n_nopty","n_other","genoffice"
"2685","Member of School Board","District  1,  City of Baker","Elaine G. Davis ",2014,"East Baton Rouge","DEM",584,2,2,0,0,0,"Member of School Board"
"2686","Member of School Board","District  1,  City of Baker","Willie Williams, Jr. ",2014,"East Baton Rouge","DEM",338,2,2,0,0,0,"Member of School Board"
"2687","Member of School Board","District  2","Barbara Johnson Simpson ",2014,"Caddo","DEM",1780,29,18,2,6,3,"Member of School Board"
"2688","Member of School Board","District  2","Bernard ""B.J."" Johnson ",2014,"Natchitoches","NOPTY",281,29,18,2,6,3,"Member of School Board"
"2689","Member of School Board","District  2","Calvin ""Bart"" Waggoner ",2014,"Jackson","DEM",513,29,18,2,6,3,"Member of School Board"
"2690","Member of School Board","District  2","Carolyn Davis Ward ",2014,"East Carroll","NOPTY",168,29,18,2,6,3,"Member of School Board"
"2691","Member of School Board","District  2","Catherine ""Cathy"" Farris ",2014,"Allen","DEM",881,29,18,2,6,3,"Member of School Board"
"2692","Member of School Board","District  2","Charlene Anderson ",2014,"Grant","NOPTY",522,29,18,2,6,3,"Member of School Board"
"2693","Member of School Board","District  2","Christopher ""Chris"" Paul ",2014,"Allen","NOPTY",528,29,18,2,6,3,"Member of School Board"
"2694","Member of School Board","District  2","Daniel Banguel ",2014,"East Baton Rouge","DEM",4040,29,18,2,6,3,"Member of School Board"
"2695","Member of School Board","District  2","Daniel Morrill ",2014,"Plaquemines","REP",731,29,18,2,6,3,"Member of School Board"
"2696","Member of School Board","District  2","David Ferguson ",2014,"Lincoln","DEM",333,29,18,2,6,3,"Member of School Board"
"2697","Member of School Board","District  2","Dora Wingate Smith ",2014,"East Carroll","NOPTY",64,29,18,2,6,3,"Member of School Board"
"2698","Member of School Board","District  2","Eddie M. Jones ",2014,"Lincoln","DEM",208,29,18,2,6,3,"Member of School Board"
"2699","Member of School Board","District  2","Esther Sullivan ",2014,"Bienville","DEM",331,29,18,2,6,3,"Member of School Board"
"2700","Member of School Board","District  2","Fredman ""Fred"" Hardy, Jr. ",2014,"Calcasieu","DEM",2595,29,18,2,6,3,"Member of School Board"
"2701","Member of School Board","District  2","Harriet Bridges ",2014,"East Carroll","DEM",48,29,18,2,6,3,"Member of School Board"
"2702","Member of School Board","District  2","Harry Douglas Graham ",2014,"Natchitoches","DEM",576,29,18,2,6,3,"Member of School Board"
"2703","Member of School Board","District  2","Jackie Dozier ",2014,"Caddo","DEM",1021,29,18,2,6,3,"Member of School Board"
"2704","Member of School Board","District  2","Jasmine R. Green ",2014,"Caddo","DEM",2031,29,18,2,6,3,"Member of School Board"
"2705","Member of School Board","District  2","Jules Menou ",2014,"Calcasieu","OTHER",1383,29,18,2,6,3,"Member of School Board"
"2706","Member of School Board","District  2","LaKrist LaTre' McGuire ",2014,"Jackson","NOPTY",239,29,18,2,6,3,"Member of School Board"
"2707","Member of School Board","District  2","Marvin P. DeLong ",2014,"Grant","OTHER",348,29,18,2,6,3,"Member of School Board"
"2708","Member of School Board","District  2","Mary Presley ",2014,"Madison","DEM",173,29,18,2,6,3,"Member of School Board"
"2709","Member of School Board","District  2","Mickey Hampton ",2014,"Bienville","DEM",457,29,18,2,6,3,"Member of School Board"
"2710","Member of School Board","District  2","Nancy LaHaye ",2014,"Plaquemines","DEM",416,29,18,2,6,3,"Member of School Board"
"2711","Member of School Board","District  2","Pamela Harvey ",2014,"East Carroll","DEM",264,29,18,2,6,3,"Member of School Board"
"2712","Member of School Board","District  2","Randy Morgan ",2014,"Madison","REP",155,29,18,2,6,3,"Member of School Board"
"2713","Member of School Board","District  2","Raymond J. Lee ",2014,"St. Martin","DEM",870,29,18,2,6,3,"Member of School Board"
"2714","Member of School Board","District  2","Vereta Lee ",2014,"East Baton Rouge","DEM",7672,29,18,2,6,3,"Member of School Board"
"2715","Member of School Board","District  2","Wanda Babin ",2014,"St. Martin","OTHER",1096,29,18,2,6,3,"Member of School Board"
"2716","Member of School Board","District  2,  City of Baker","Charles Harris III ",2014,"East Baton Rouge","DEM",220,2,2,0,0,0,"Member of School Board"
"2717","Member of School Board","District  2,  City of Baker","Dana Carpenter ",2014,"East Baton Rouge","DEM",571,2,2,0,0,0,"Member of School Board"
"2718","Member of School Board","District  2, Zachary Community","Brandy Westmoreland ",2014,"East Baton Rouge","NOPTY",418,2,0,1,1,0,"Member of School Board"
"2719","Member of School Board","District  2, Zachary Community","Gwen Fuselier ",2014,"East Baton Rouge","REP",643,2,0,1,1,0,"Member of School Board"
"2720","Member of School Board","District  3","""Bill"" Shearman ",2014,"Calcasieu","DEM",1004,37,26,9,2,0,"Member of School Board"
"2721","Member of School Board","District  3","""Hammer"" Miller ",2014,"Allen","DEM",369,37,26,9,2,0,"Member of School Board"
"2722","Member of School Board","District  3","Anthony ""Tony"" St. Philip ",2014,"Plaquemines","REP",239,37,26,9,2,0,"Member of School Board"
"2723","Member of School Board","District  3","Carl ""Doug"" Sias ",2014,"Natchitoches","DEM",177,37,26,9,2,0,"Member of School Board"
"2724","Member of School Board","District  3","Carl A. Pierson, Sr. ",2014,"Caddo","DEM",1845,37,26,9,2,0,"Member of School Board"
"2725","Member of School Board","District  3","Carlos A. Mayeux, Jr. ",2014,"Avoyelles","DEM",367,37,26,9,2,0,"Member of School Board"
"2726","Member of School Board","District  3","Cary Burks ",2014,"East Carroll","DEM",88,37,26,9,2,0,"Member of School Board"
"2727","Member of School Board","District  3","Christopher ""Chris"" Lacour ",2014,"Avoyelles","DEM",938,37,26,9,2,0,"Member of School Board"
"2728","Member of School Board","District  3","Colby Daniels ",2014,"Morehouse","NOPTY",755,37,26,9,2,0,"Member of School Board"
"2729","Member of School Board","District  3","Corey R. Arbourgh ",2014,"Plaquemines","REP",752,37,26,9,2,0,"Member of School Board"
"2730","Member of School Board","District  3","Curtis Dowling ",2014,"Lincoln","REP",1123,37,26,9,2,0,"Member of School Board"
"2731","Member of School Board","District  3","Dalton Newman ",2014,"Acadia","DEM",817,37,26,9,2,0,"Member of School Board"
"2732","Member of School Board","District  3","Delo Hebert, Jr. ",2014,"Acadia","DEM",1331,37,26,9,2,0,"Member of School Board"
"2733","Member of School Board","District  3","Dominick Williams ",2014,"Plaquemines","NOPTY",66,37,26,9,2,0,"Member of School Board"
"2734","Member of School Board","District  3","Eddie Fountain ",2014,"Madison","DEM",204,37,26,9,2,0,"Member of School Board"
"2735","Member of School Board","District  3","Edwina Medearis ",2014,"Calcasieu","DEM",1215,37,26,9,2,0,"Member of School Board"
"2736","Member of School Board","District  3","Eva Mae Queen Shanklin ",2014,"Lafourche","DEM",555,37,26,9,2,0,"Member of School Board"
"2737","Member of School Board","District  3","Frank Kelly ",2014,"Bossier","REP",2123,37,26,9,2,0,"Member of School Board"
"2738","Member of School Board","District  3","Glenda Gay ",2014,"Calcasieu","DEM",1370,37,26,9,2,0,"Member of School Board"
"2739","Member of School Board","District  3","Gloria B. Wright ",2014,"East Carroll","DEM",91,37,26,9,2,0,"Member of School Board"
"2740","Member of School Board","District  3","Jeffrey Dillard ",2014,"De Soto","REP",281,37,26,9,2,0,"Member of School Board"
"2741","Member of School Board","District  3","Julie Blouin ",2014,"Ascension","DEM",1350,37,26,9,2,0,"Member of School Board"
"2742","Member of School Board","District  3","Kirk Dickson ",2014,"De Soto","REP",286,37,26,9,2,0,"Member of School Board"
"2743","Member of School Board","District  3","Margaret A. Brown ",2014,"Caddo","DEM",1992,37,26,9,2,0,"Member of School Board"
"2744","Member of School Board","District  3","Marion Carraway ",2014,"East Carroll","DEM",44,37,26,9,2,0,"Member of School Board"
"2745","Member of School Board","District  3","Mary Boden Harris ",2014,"Lincoln","DEM",382,37,26,9,2,0,"Member of School Board"
"2746","Member of School Board","District  3","Michael ""Mike"" Mariana ",2014,"Plaquemines","REP",206,37,26,9,2,0,"Member of School Board"
"2747","Member of School Board","District  3","Nathaniel ""Nat"" Stephens ",2014,"Ascension","DEM",1229,37,26,9,2,0,"Member of School Board"
"2748","Member of School Board","District  3","Patricia Tappin ",2014,"Morehouse","DEM",515,37,26,9,2,0,"Member of School Board"
"2749","Member of School Board","District  3","Ralph Wilson ",2014,"Natchitoches","DEM",597,37,26,9,2,0,"Member of School Board"
"2750","Member of School Board","District  3","Richmond ""Rev"" Boyd, Jr. ",2014,"Lafourche","DEM",1039,37,26,9,2,0,"Member of School Board"
"2751","Member of School Board","District  3","Samuel Dixon ",2014,"Madison","DEM",242,37,26,9,2,0,"Member of School Board"
"2752","Member of School Board","District  3","Stephen Weindorff ",2014,"De Soto","REP",187,37,26,9,2,0,"Member of School Board"
"2753","Member of School Board","District  3","Steven Sumbler ",2014,"Allen","DEM",718,37,26,9,2,0,"Member of School Board"
"2754","Member of School Board","District  3","Tammy Armer Smith ",2014,"Bossier","REP",2087,37,26,9,2,0,"Member of School Board"
"2755","Member of School Board","District  3","Travis Jackson ",2014,"East Carroll","DEM",40,37,26,9,2,0,"Member of School Board"
"2756","Member of School Board","District  3","Wanda ""Ladybug"" Jackson ",2014,"East Carroll","DEM",321,37,26,9,2,0,"Member of School Board"
"2757","Member of School Board","District  3,  City of Baker","Jarrett Landor ",2014,"East Baton Rouge","DEM",66,3,3,0,0,0,"Member of School Board"
"2758","Member of School Board","District  3,  City of Baker","Rosatina Johnson ",2014,"East Baton Rouge","DEM",269,3,3,0,0,0,"Member of School Board"
"2759","Member of School Board","District  3,  City of Baker","Troy Watson ",2014,"East Baton Rouge","DEM",194,3,3,0,0,0,"Member of School Board"
"2760","Member of School Board","District  3, Zachary Community","""Marty"" Hughes ",2014,"East Baton Rouge","NOPTY",440,2,0,1,1,0,"Member of School Board"
"2761","Member of School Board","District  3, Zachary Community","Sharon Samuel ",2014,"East Baton Rouge","REP",383,2,0,1,1,0,"Member of School Board"
"2762","Member of School Board","District  3A","Brenda Foster March ",2014,"Beauregard","DEM",381,2,2,0,0,0,"Member of School Board"
"2763","Member of School Board","District  3A","Kathy Jones Bruner ",2014,"Beauregard","DEM",411,2,2,0,0,0,"Member of School Board"
"2764","Member of School Board","District  3C","David Q. Vidrine ",2014,"Beauregard","REP",625,2,1,1,0,0,"Member of School Board"
"2765","Member of School Board","District  3C","Thomas N. ""Tom"" Theaux ",2014,"Beauregard","DEM",387,2,1,1,0,0,"Member of School Board"
"2766","Member of School Board","District  3D","Cassie Guidry Henry ",2014,"Beauregard","NOPTY",556,2,1,0,1,0,"Member of School Board"
"2767","Member of School Board","District  3D","Shahara Godfrey ",2014,"Beauregard","DEM",202,2,1,0,1,0,"Member of School Board"
"2768","Member of School Board","District  4","Arlean Hampton ",2014,"East Carroll","DEM",184,18,12,1,4,1,"Member of School Board"
"2769","Member of School Board","District  4","Charlotte Crawley ",2014,"Caddo","DEM",2462,18,12,1,4,1,"Member of School Board"
"2770","Member of School Board","District  4","Elizabeth Roberts Foster ",2014,"Bossier","NOPTY",1104,18,12,1,4,1,"Member of School Board"
"2771","Member of School Board","District  4","Jacqueline ""Jackie"" Folks ",2014,"East Carroll","DEM",279,18,12,1,4,1,"Member of School Board"
"2772","Member of School Board","District  4","James Daniel Duck ",2014,"Webster","NOPTY",370,18,12,1,4,1,"Member of School Board"
"2773","Member of School Board","District  4","Jann Williams-Buchanan ",2014,"Madison","DEM",169,18,12,1,4,1,"Member of School Board"
"2774","Member of School Board","District  4","Jason Turner ",2014,"Allen","DEM",643,18,12,1,4,1,"Member of School Board"
"2775","Member of School Board","District  4","Jeri ""JJ"" O'Neal ",2014,"Webster","NOPTY",781,18,12,1,4,1,"Member of School Board"
"2776","Member of School Board","District  4","John Wayne Allbritton ",2014,"Catahoula","DEM",405,18,12,1,4,1,"Member of School Board"
"2777","Member of School Board","District  4","Karl Williams ",2014,"Madison","NOPTY",66,18,12,1,4,1,"Member of School Board"
"2778","Member of School Board","District  4","Laura Kiper ",2014,"Catahoula","DEM",84,18,12,1,4,1,"Member of School Board"
"2779","Member of School Board","District  4","Linda Thompson ",2014,"Allen","DEM",470,18,12,1,4,1,"Member of School Board"
"2780","Member of School Board","District  4","Robert Maxie, Sr. ",2014,"East Baton Rouge","DEM",4190,18,12,1,4,1,"Member of School Board"
"2781","Member of School Board","District  4","Sandra ""Sue"" Cannon-Scott ",2014,"Madison","DEM",79,18,12,1,4,1,"Member of School Board"
"2782","Member of School Board","District  4","Sharon Jackson ",2014,"Madison","DEM",113,18,12,1,4,1,"Member of School Board"
"2783","Member of School Board","District  4","Susannah Walter Poljak ",2014,"Caddo","OTHER",3332,18,12,1,4,1,"Member of School Board"
"2784","Member of School Board","District  4","Tarvald Smith ",2014,"East Baton Rouge","DEM",6292,18,12,1,4,1,"Member of School Board"
"2785","Member of School Board","District  4","William ""Bill"" Lott ",2014,"Bossier","REP",1904,18,12,1,4,1,"Member of School Board"
"2786","Member of School Board","District  4,  Central Community","Philip Michael Ziegler ",2014,"East Baton Rouge","REP",680,2,0,2,0,0,"Member of School Board"
"2787","Member of School Board","District  4,  Central Community","Willard ""Will"" Easley ",2014,"East Baton Rouge","REP",991,2,0,2,0,0,"Member of School Board"
"2788","Member of School Board","District  4, City of Baker","Chequita Hilliard ",2014,"East Baton Rouge","DEM",207,3,2,1,0,0,"Member of School Board"
"2789","Member of School Board","District  4, City of Baker","Jerrie Davenport Williams ",2014,"East Baton Rouge","REP",87,3,2,1,0,0,"Member of School Board"
"2790","Member of School Board","District  4, City of Baker","Shona Boxie ",2014,"East Baton Rouge","DEM",401,3,2,1,0,0,"Member of School Board"
"2791","Member of School Board","District  4, Seat A","Kerry Diez ",2014,"Ascension","REP",4446,3,0,1,2,0,"Member of School Board"
"2792","Member of School Board","District  4, Seat A","Robb Marcus ",2014,"Ascension","NOPTY",1195,3,0,1,2,0,"Member of School Board"
"2793","Member of School Board","District  4, Seat A","Vickie Tolliver Auguste ",2014,"Ascension","NOPTY",1147,3,0,1,2,0,"Member of School Board"
"2794","Member of School Board","District  4, Seat B","""Steve"" Barrow ",2014,"Ascension","REP",2444,2,0,2,0,0,"Member of School Board"
"2795","Member of School Board","District  4, Seat B","John D. Murphy ",2014,"Ascension","REP",3771,2,0,2,0,0,"Member of School Board"
"2796","Member of School Board","District  4, Zachary Community","Donna Grice ",2014,"East Baton Rouge","REP",615,2,1,1,0,0,"Member of School Board"
"2797","Member of School Board","District  4, Zachary Community","Kenneth R. Mackie ",2014,"East Baton Rouge","DEM",571,2,1,1,0,0,"Member of School Board"
"2798","Member of School Board","District  4A","""Jack"" Gilbert ",2014,"Beauregard","REP",607,2,1,1,0,0,"Member of School Board"
"2799","Member of School Board","District  4A","Darrin Manuel ",2014,"Beauregard","DEM",669,2,1,1,0,0,"Member of School Board"
"2800","Member of School Board","District  4B","""Ray"" Bowman ",2014,"Beauregard","REP",882,2,1,1,0,0,"Member of School Board"
"2801","Member of School Board","District  4B","Jerry E. Cooley ",2014,"Beauregard","DEM",329,2,1,1,0,0,"Member of School Board"
"2802","Member of School Board","District  5","""Jerry"" Arbour ",2014,"East Baton Rouge","REP",4148,36,16,9,9,2,"Member of School Board"
"2803","Member of School Board","District  5","""Ronnie"" Rhymes ",2014,"Webster","REP",493,36,16,9,9,2,"Member of School Board"
"2804","Member of School Board","District  5","Alice Hamilton Thomas ",2014,"De Soto","DEM",264,36,16,9,9,2,"Member of School Board"
"2805","Member of School Board","District  5","Blane Harmon ",2014,"Acadia","NOPTY",1102,36,16,9,9,2,"Member of School Board"
"2806","Member of School Board","District  5","Candy B. Gerace ",2014,"St. Landry","DEM",1247,36,16,9,9,2,"Member of School Board"
"2807","Member of School Board","District  5","Chandra ""Chan"" Parish ",2014,"Webster","DEM",254,36,16,9,9,2,"Member of School Board"
"2808","Member of School Board","District  5","Dale Bernard ",2014,"Calcasieu","OTHER",1729,36,16,9,9,2,"Member of School Board"
"2809","Member of School Board","District  5","Darlene Smith-St. Romain ",2014,"St. Landry","DEM",1192,36,16,9,9,2,"Member of School Board"
"2810","Member of School Board","District  5","Darrell D. Sims ",2014,"Madison","NOPTY",227,36,16,9,9,2,"Member of School Board"
"2811","Member of School Board","District  5","David Lalande ",2014,"Acadia","REP",1708,36,16,9,9,2,"Member of School Board"
"2812","Member of School Board","District  5","Eddie Baxley ",2014,"Grant","DEM",313,36,16,9,9,2,"Member of School Board"
"2813","Member of School Board","District  5","Evelyn Ware-Jackson ",2014,"East Baton Rouge","DEM",4454,36,16,9,9,2,"Member of School Board"
"2814","Member of School Board","District  5","Gary Burns ",2014,"De Soto","DEM",199,36,16,9,9,2,"Member of School Board"
"2815","Member of School Board","District  5","Gene Edmondson ",2014,"East Carroll","OTHER",505,36,16,9,9,2,"Member of School Board"
"2816","Member of School Board","District  5","Gloria Davis ",2014,"Jackson","DEM",613,36,16,9,9,2,"Member of School Board"
"2817","Member of School Board","District  5","Jeffrey Tammen ",2014,"Grant","REP",237,36,16,9,9,2,"Member of School Board"
"2818","Member of School Board","District  5","Joella ""June"" Wilson ",2014,"Natchitoches","DEM",349,36,16,9,9,2,"Member of School Board"
"2819","Member of School Board","District  5","Lawrence ""Larry"" Rousselle ",2014,"Plaquemines","NOPTY",256,36,16,9,9,2,"Member of School Board"
"2820","Member of School Board","District  5","Leland ""Chip"" Rawls II ",2014,"Morehouse","REP",569,36,16,9,9,2,"Member of School Board"
"2821","Member of School Board","District  5","Lisa Roberts ",2014,"Grant","REP",262,36,16,9,9,2,"Member of School Board"
"2822","Member of School Board","District  5","Mary S. Adams ",2014,"Washington","NOPTY",401,36,16,9,9,2,"Member of School Board"
"2823","Member of School Board","District  5","Ouida Cox Garner ",2014,"Webster","DEM",235,36,16,9,9,2,"Member of School Board"
"2824","Member of School Board","District  5","Patty Merrick ",2014,"East Baton Rouge","DEM",1261,36,16,9,9,2,"Member of School Board"
"2825","Member of School Board","District  5","Paula Hamilton ",2014,"Madison","NOPTY",231,36,16,9,9,2,"Member of School Board"
"2826","Member of School Board","District  5","Robert Boone ",2014,"Washington","DEM",677,36,16,9,9,2,"Member of School Board"
"2827","Member of School Board","District  5","Roger Shoemaker ",2014,"East Carroll","NOPTY",173,36,16,9,9,2,"Member of School Board"
"2828","Member of School Board","District  5","Ronald ""Ron"" Hayes ",2014,"Calcasieu","REP",2190,36,16,9,9,2,"Member of School Board"
"2829","Member of School Board","District  5","Ruby Braxton ",2014,"Natchitoches","DEM",271,36,16,9,9,2,"Member of School Board"
"2830","Member of School Board","District  5","Shayne Meyers ",2014,"Plaquemines","REP",433,36,16,9,9,2,"Member of School Board"
"2831","Member of School Board","District  5","Shonda Thompson Lollie ",2014,"Morehouse","DEM",431,36,16,9,9,2,"Member of School Board"
"2832","Member of School Board","District  5","Steavy Clark ",2014,"De Soto","DEM",164,36,16,9,9,2,"Member of School Board"
"2833","Member of School Board","District  5","Tammy Wilson ",2014,"Madison","NOPTY",85,36,16,9,9,2,"Member of School Board"
"2834","Member of School Board","District  5","Tarneshala ""Niki"" Cowans ",2014,"Jackson","NOPTY",246,36,16,9,9,2,"Member of School Board"
"2835","Member of School Board","District  5","Tyler Rambin ",2014,"De Soto","NOPTY",216,36,16,9,9,2,"Member of School Board"
"2836","Member of School Board","District  5","W. T. Winfield ",2014,"East Baton Rouge","DEM",3301,36,16,9,9,2,"Member of School Board"
